layer,sequences,time_us
model_core,452,133457.964584056
model_core_stage_0,452,133457.964584056
model_core,453,133481.800561593
model_core_stage_0,453,133481.800561593
model_core,454,133505.636321909
model_core_stage_0,454,133505.636321909
model_core,455,133529.471870965
model_core_stage_0,455,133529.471870965
model_core,456,133553.307214557
model_core_stage_0,456,133553.307214557
model_core,457,133577.142358326
model_core_stage_0,457,133577.142358326
model_core,458,133600.977307753
model_core_stage_0,458,133600.977307753
model_core,459,133624.812068173
model_core_stage_0,459,133624.812068173
model_core,460,133648.646644772
model_core_stage_0,460,133648.646644772
model_core,461,133672.481042595
model_core_stage_0,461,133672.481042595
model_core,462,133696.315266548
model_core_stage_0,462,133696.315266548
model_core,463,133720.149321402
model_core_stage_0,463,133720.149321402
model_core,464,133743.983211798
model_core_stage_0,464,133743.983211798
model_core,465,133767.816942249
model_core_stage_0,465,133767.816942249
model_core,466,133791.650517144
model_core_stage_0,466,133791.650517144
model_core,467,133815.483940752
model_core_stage_0,467,133815.483940752
model_core,468,133839.317217225
model_core_stage_0,468,133839.317217225
model_core,469,133863.150350600
model_core_stage_0,469,133863.150350600
model_core,470,133886.983344805
model_core_stage_0,470,133886.983344805
model_core,471,133910.816203659
model_core_stage_0,471,133910.816203659
model_core,472,133934.648930875
model_core_stage_0,472,133934.648930875
model_core,473,133958.481530068
model_core_stage_0,473,133958.481530068
model_core,474,133982.314004749
model_core_stage_0,474,133982.314004749
model_core,475,134006.146358335
model_core_stage_0,475,134006.146358335
model_core,476,134029.978594151
model_core_stage_0,476,134029.978594151
model_core,477,134053.810715428
model_core_stage_0,477,134053.810715428
model_core,478,134077.642725308
model_core_stage_0,478,134077.642725308
model_core,479,134101.474626850
model_core_stage_0,479,134101.474626850
model_core,480,134125.306423025
model_core_stage_0,480,134125.306423025
model_core,481,134149.138116727
model_core_stage_0,481,134149.138116727
model_core,482,134172.969710766
model_core_stage_0,482,134172.969710766
model_core,483,134196.801207878
model_core_stage_0,483,134196.801207878
model_core,484,134220.632610723
model_core_stage_0,484,134220.632610723
model_core,485,134244.463921887
model_core_stage_0,485,134244.463921887
model_core,486,134268.295143887
model_core_stage_0,486,134268.295143887
model_core,487,134292.126279169
model_core_stage_0,487,134292.126279169
model_core,488,134315.957330114
model_core_stage_0,488,134315.957330114
model_core,489,134339.788299035
model_core_stage_0,489,134339.788299035
model_core,490,134363.619188184
model_core_stage_0,490,134363.619188184
model_core,491,134387.449999750
model_core_stage_0,491,134387.449999750
model_core,492,134411.280735861
model_core_stage_0,492,134411.280735861
model_core,493,134435.111398589
model_core_stage_0,493,134435.111398589
model_core,494,134458.941989948
model_core_stage_0,494,134458.941989948
model_core,495,134482.772511895
model_core_stage_0,495,134482.772511895
model_core,496,134506.602966336
model_core_stage_0,496,134506.602966336
model_core,497,134530.433355123
model_core_stage_0,497,134530.433355123
model_core,498,134554.263680058
model_core_stage_0,498,134554.263680058
model_core,499,134578.093942893
model_core_stage_0,499,134578.093942893
model_core,500,134601.924145333
model_core_stage_0,500,134601.924145333
model_core,501,134625.754289035
model_core_stage_0,501,134625.754289035
model_core,502,134649.584375610
model_core_stage_0,502,134649.584375610
model_core,503,134673.414406627
model_core_stage_0,503,134673.414406627
model_core,504,134697.244383609
model_core_stage_0,504,134697.244383610
model_core,505,134721.074308041
model_core_stage_0,505,134721.074308041
model_core,506,134744.904181364
model_core_stage_0,506,134744.904181364
model_core,507,134768.734004980
model_core_stage_0,507,134768.734004980
model_core,508,134792.563780254
model_core_stage_0,508,134792.563780254
model_core,509,134816.393508513
model_core_stage_0,509,134816.393508513
model_core,510,134840.223191045
model_core_stage_0,510,134840.223191046
model_core,511,134864.052829108
model_core_stage_0,511,134864.052829108
model_core,512,134887.882423920
model_core_stage_0,512,134887.882423920
model_core,513,134911.711976668
model_core_stage_0,513,134911.711976668
model_core,514,134935.541488508
model_core_stage_0,514,134935.541488508
model_core,515,134959.370960561
model_core_stage_0,515,134959.370960561
model_core,516,134983.200393920
model_core_stage_0,516,134983.200393920
model_core,517,135007.029789646
model_core_stage_0,517,135007.029789646
model_core,518,135030.859148772
model_core_stage_0,518,135030.859148772
model_core,519,135054.688472303
model_core_stage_0,519,135054.688472303
model_core,520,135078.517761214
model_core_stage_0,520,135078.517761214
model_core,521,135102.347016458
model_core_stage_0,521,135102.347016458
model_core,522,135126.176238956
model_core_stage_0,522,135126.176238956
model_core,523,135150.005429608
model_core_stage_0,523,135150.005429608
model_core,524,135173.834589288
model_core_stage_0,524,135173.834589288
model_core,525,135197.663718846
model_core_stage_0,525,135197.663718846
model_core,526,135221.492819109
model_core_stage_0,526,135221.492819109
model_core,527,135245.321890879
model_core_stage_0,527,135245.321890879
model_core,528,135269.150934940
model_core_stage_0,528,135269.150934940
model_core,529,135292.979952052
model_core_stage_0,529,135292.979952052
model_core,530,135316.808942954
model_core_stage_0,530,135316.808942954
model_core,531,135340.637908365
model_core_stage_0,531,135340.637908365
model_core,532,135364.466848985
model_core_stage_0,532,135364.466848985
model_core,533,135388.295765495
model_core_stage_0,533,135388.295765495
model_core,534,135412.124658555
model_core_stage_0,534,135412.124658555
model_core,535,135435.953528810
model_core_stage_0,535,135435.953528810
model_core,536,135459.782376885
model_core_stage_0,536,135459.782376885
model_core,537,135483.611203390
model_core_stage_0,537,135483.611203390
model_core,538,135507.440008915
model_core_stage_0,538,135507.440008915
model_core,539,135531.268794037
model_core_stage_0,539,135531.268794037
model_core,540,135555.097559316
model_core_stage_0,540,135555.097559316
model_core,541,135578.926305295
model_core_stage_0,541,135578.926305295
model_core,542,135602.755032506
model_core_stage_0,542,135602.755032506
model_core,543,135626.583741462
model_core_stage_0,543,135626.583741462
model_core,544,135650.412432665
model_core_stage_0,544,135650.412432665
model_core,545,135674.241106602
model_core_stage_0,545,135674.241106602
model_core,546,135698.069763747
model_core_stage_0,546,135698.069763747
model_core,547,135721.898404561
model_core_stage_0,547,135721.898404561
model_core,548,135745.727029491
model_core_stage_0,548,135745.727029491
model_core,549,135769.555638974
model_core_stage_0,549,135769.555638974
model_core,550,135793.384233433
model_core_stage_0,550,135793.384233433
model_core,551,135817.212813281
model_core_stage_0,551,135817.212813281
model_core,552,135841.041378920
model_core_stage_0,552,135841.041378920
model_core,553,135864.869930737
model_core_stage_0,553,135864.869930737
model_core,554,135888.698469114
model_core_stage_0,554,135888.698469114
model_core,555,135912.526994419
model_core_stage_0,555,135912.526994419
model_core,556,135936.355507011
model_core_stage_0,556,135936.355507011
model_core,557,135960.184007238
model_core_stage_0,557,135960.184007238
model_core,558,135984.012495440
model_core_stage_0,558,135984.012495440
model_core,559,136007.840971946
model_core_stage_0,559,136007.840971946
model_core,560,136031.669437079
model_core_stage_0,560,136031.669437079
model_core,561,136055.497891149
model_core_stage_0,561,136055.497891149
model_core,562,136079.326334461
model_core_stage_0,562,136079.326334461
model_core,563,136103.154767310
model_core_stage_0,563,136103.154767310
model_core,564,136126.983189982
model_core_stage_0,564,136126.983189982
model_core,565,136150.811602758
model_core_stage_0,565,136150.811602758
model_core,566,136174.640005908
model_core_stage_0,566,136174.640005908
model_core,567,136198.468399697
model_core_stage_0,567,136198.468399698
model_core,568,136222.296784382
model_core_stage_0,568,136222.296784382
model_core,569,136246.125160213
model_core_stage_0,569,136246.125160213
model_core,570,136269.953527432
model_core_stage_0,570,136269.953527432
model_core,571,136293.781886276
model_core_stage_0,571,136293.781886276
model_core,572,136317.610236975
model_core_stage_0,572,136317.610236975
model_core,573,136341.438579752
model_core_stage_0,573,136341.438579752
model_core,574,136365.266914825
model_core_stage_0,574,136365.266914825
model_core,575,136389.095242405
model_core_stage_0,575,136389.095242405
model_core,576,136412.923562697
model_core_stage_0,576,136412.923562697
model_core,577,136436.751875902
model_core_stage_0,577,136436.751875902
model_core,578,136460.580182215
model_core_stage_0,578,136460.580182215
model_core,579,136484.408481823
model_core_stage_0,579,136484.408481823
model_core,580,136508.236774912
model_core_stage_0,580,136508.236774912
model_core,581,136532.065061661
model_core_stage_0,581,136532.065061661
model_core,582,136555.893342242
model_core_stage_0,582,136555.893342242
model_core,583,136579.721616826
model_core_stage_0,583,136579.721616826
model_core,584,136603.549885577
model_core_stage_0,584,136603.549885577
model_core,585,136627.378148655
model_core_stage_0,585,136627.378148655
model_core,586,136651.206406216
model_core_stage_0,586,136651.206406216
model_core,587,136675.034658411
model_core_stage_0,587,136675.034658411
model_core,588,136698.862905388
model_core_stage_0,588,136698.862905388
model_core,589,136722.691147289
model_core_stage_0,589,136722.691147289
model_core,590,136746.519384254
model_core_stage_0,590,136746.519384254
model_core,591,136770.347616419
model_core_stage_0,591,136770.347616419
model_core,592,136794.175843915
model_core_stage_0,592,136794.175843915
model_core,593,136818.004066870
model_core_stage_0,593,136818.004066870
model_core,594,136841.832285409
model_core_stage_0,594,136841.832285409
model_core,595,136865.660499653
model_core_stage_0,595,136865.660499653
model_core,596,136889.488709720
model_core_stage_0,596,136889.488709720
model_core,597,136913.316915724
model_core_stage_0,597,136913.316915724
model_core,598,136937.145117778
model_core_stage_0,598,136937.145117778
model_core,599,136960.973315989
model_core_stage_0,599,136960.973315989
model_core,600,136984.801510463
model_core_stage_0,600,136984.801510463
model_core,601,137008.629701302
model_core_stage_0,601,137008.629701302
model_core,602,137032.457888606
model_core_stage_0,602,137032.457888606
model_core,603,137056.286072473
model_core_stage_0,603,137056.286072473
model_core,604,137080.114252997
model_core_stage_0,604,137080.114252997
model_core,605,137103.942430268
model_core_stage_0,605,137103.942430268
model_core,606,137127.770604378
model_core_stage_0,606,137127.770604378
model_core,607,137151.598775411
model_core_stage_0,607,137151.598775411
model_core,608,137175.426943453
model_core_stage_0,608,137175.426943453
model_core,609,137199.255108587
model_core_stage_0,609,137199.255108587
model_core,610,137223.083270890
model_core_stage_0,610,137223.083270890
model_core,611,137246.911430442
model_core_stage_0,611,137246.911430442
model_core,612,137270.739587318
model_core_stage_0,612,137270.739587318
model_core,613,137294.567741592
model_core_stage_0,613,137294.567741592
model_core,614,137318.395893333
model_core_stage_0,614,137318.395893333
model_core,615,137342.224042613
model_core_stage_0,615,137342.224042613
model_core,616,137366.052189499
model_core_stage_0,616,137366.052189499
model_core,617,137389.880334056
model_core_stage_0,617,137389.880334056
model_core,618,137413.708476349
model_core_stage_0,618,137413.708476349
model_core,619,137437.536616439
model_core_stage_0,619,137437.536616439
model_core,620,137461.364754386
model_core_stage_0,620,137461.364754386
model_core,621,137485.192890251
model_core_stage_0,621,137485.192890251
model_core,622,137509.021024089
model_core_stage_0,622,137509.021024089
model_core,623,137532.849155957
model_core_stage_0,623,137532.849155957
model_core,624,137556.677285909
model_core_stage_0,624,137556.677285909
model_core,625,137580.505413996
model_core_stage_0,625,137580.505413996
model_core,626,137604.333540271
model_core_stage_0,626,137604.333540271
model_core,627,137628.161664783
model_core_stage_0,627,137628.161664783
model_core,628,137651.989787580
model_core_stage_0,628,137651.989787580
model_core,629,137675.817908710
model_core_stage_0,629,137675.817908710
