layer,sequences,time_us
model_core,452,181731.199976007
model_core_stage_0,452,181731.199976007
model_core,453,181761.214132809
model_core_stage_0,453,181761.214132809
model_core,454,181791.226276004
model_core_stage_0,454,181791.226276004
model_core,455,181821.236452329
model_core_stage_0,455,181821.236452329
model_core,456,181851.244707432
model_core_stage_0,456,181851.244707432
model_core,457,181881.251085907
model_core_stage_0,457,181881.251085907
model_core,458,181911.255631308
model_core_stage_0,458,181911.255631308
model_core,459,181941.258386181
model_core_stage_0,459,181941.258386181
model_core,460,181971.259392084
model_core_stage_0,460,181971.259392084
model_core,461,182001.258689610
model_core_stage_0,461,182001.258689610
model_core,462,182031.256318410
model_core_stage_0,462,182031.256318410
model_core,463,182061.252317215
model_core_stage_0,463,182061.252317215
model_core,464,182091.246723858
model_core_stage_0,464,182091.246723858
model_core,465,182121.239575291
model_core_stage_0,465,182121.239575291
model_core,466,182151.230907610
model_core_stage_0,466,182151.230907610
model_core,467,182181.220756075
model_core_stage_0,467,182181.220756075
model_core,468,182211.209155125
model_core_stage_0,468,182211.209155125
model_core,469,182241.196138401
model_core_stage_0,469,182241.196138401
model_core,470,182271.181738762
model_core_stage_0,470,182271.181738762
model_core,471,182301.165988306
model_core_stage_0,471,182301.165988306
model_core,472,182331.148918385
model_core_stage_0,472,182331.148918385
model_core,473,182361.130559624
model_core_stage_0,473,182361.130559624
model_core,474,182391.110941936
model_core_stage_0,474,182391.110941936
model_core,475,182421.090094540
model_core_stage_0,475,182421.090094540
model_core,476,182451.068045979
model_core_stage_0,476,182451.068045979
model_core,477,182481.044824130
model_core_stage_0,477,182481.044824130
model_core,478,182511.020456226
model_core_stage_0,478,182511.020456226
model_core,479,182540.994968866
model_core_stage_0,479,182540.994968866
model_core,480,182570.968388033
model_core_stage_0,480,182570.968388033
model_core,481,182600.940739105
model_core_stage_0,481,182600.940739105
model_core,482,182630.912046874
model_core_stage_0,482,182630.912046874
model_core,483,182660.882335554
model_core_stage_0,483,182660.882335554
model_core,484,182690.851628798
model_core_stage_0,484,182690.851628798
model_core,485,182720.819949710
model_core_stage_0,485,182720.819949710
model_core,486,182750.787320857
model_core_stage_0,486,182750.787320857
model_core,487,182780.753764284
model_core_stage_0,487,182780.753764284
model_core,488,182810.719301522
model_core_stage_0,488,182810.719301522
model_core,489,182840.683953604
model_core_stage_0,489,182840.683953604
model_core,490,182870.647741074
model_core_stage_0,490,182870.647741074
model_core,491,182900.610684000
model_core_stage_0,491,182900.610684000
model_core,492,182930.572801983
model_core_stage_0,492,182930.572801983
model_core,493,182960.534114171
model_core_stage_0,493,182960.534114171
model_core,494,182990.494639266
model_core_stage_0,494,182990.494639266
model_core,495,183020.454395535
model_core_stage_0,495,183020.454395535
model_core,496,183050.413400823
model_core_stage_0,496,183050.413400823
model_core,497,183080.371672561
model_core_stage_0,497,183080.371672561
model_core,498,183110.329227773
model_core_stage_0,498,183110.329227773
model_core,499,183140.286083091
model_core_stage_0,499,183140.286083091
model_core,500,183170.242254758
model_core_stage_0,500,183170.242254758
model_core,501,183200.197758643
model_core_stage_0,501,183200.197758643
model_core,502,183230.152610244
model_core_stage_0,502,183230.152610244
model_core,503,183260.106824700
model_core_stage_0,503,183260.106824700
model_core,504,183290.060416800
model_core_stage_0,504,183290.060416800
model_core,505,183320.013400988
model_core_stage_0,505,183320.013400988
model_core,506,183349.965791374
model_core_stage_0,506,183349.965791374
model_core,507,183379.917601739
model_core_stage_0,507,183379.917601739
model_core,508,183409.868845547
model_core_stage_0,508,183409.868845547
model_core,509,183439.819535947
model_core_stage_0,509,183439.819535947
model_core,510,183469.769685783
model_core_stage_0,510,183469.769685783
model_core,511,183499.719307601
model_core_stage_0,511,183499.719307601
model_core,512,183529.668413658
model_core_stage_0,512,183529.668413658
model_core,513,183559.617015922
model_core_stage_0,513,183559.617015922
model_core,514,183589.565126089
model_core_stage_0,514,183589.565126089
model_core,515,183619.512755578
model_core_stage_0,515,183619.512755578
model_core,516,183649.459915546
model_core_stage_0,516,183649.459915546
model_core,517,183679.406616892
model_core_stage_0,517,183679.406616892
model_core,518,183709.352870259
model_core_stage_0,518,183709.352870259
model_core,519,183739.298686045
model_core_stage_0,519,183739.298686045
model_core,520,183769.244074405
model_core_stage_0,520,183769.244074405
model_core,521,183799.189045262
model_core_stage_0,521,183799.189045262
model_core,522,183829.133608304
model_core_stage_0,522,183829.133608304
model_core,523,183859.077772997
model_core_stage_0,523,183859.077772997
model_core,524,183889.021548587
model_core_stage_0,524,183889.021548587
model_core,525,183918.964944104
model_core_stage_0,525,183918.964944104
model_core,526,183948.907968371
model_core_stage_0,526,183948.907968371
model_core,527,183978.850630003
model_core_stage_0,527,183978.850630003
model_core,528,184008.792937417
model_core_stage_0,528,184008.792937417
model_core,529,184038.734898836
model_core_stage_0,529,184038.734898836
model_core,530,184068.676522288
model_core_stage_0,530,184068.676522288
model_core,531,184098.617815619
model_core_stage_0,531,184098.617815619
model_core,532,184128.558786490
model_core_stage_0,532,184128.558786490
model_core,533,184158.499442386
model_core_stage_0,533,184158.499442386
model_core,534,184188.439790617
model_core_stage_0,534,184188.439790617
model_core,535,184218.379838324
model_core_stage_0,535,184218.379838323
model_core,536,184248.319592481
model_core_stage_0,536,184248.319592481
model_core,537,184278.259059904
model_core_stage_0,537,184278.259059904
model_core,538,184308.198247245
model_core_stage_0,538,184308.198247245
model_core,539,184338.137161007
model_core_stage_0,539,184338.137161007
model_core,540,184368.075807538
model_core_stage_0,540,184368.075807538
model_core,541,184398.014193042
model_core_stage_0,541,184398.014193042
model_core,542,184427.952323576
model_core_stage_0,542,184427.952323576
model_core,543,184457.890205058
model_core_stage_0,543,184457.890205058
model_core,544,184487.827843269
model_core_stage_0,544,184487.827843269
model_core,545,184517.765243855
model_core_stage_0,545,184517.765243855
model_core,546,184547.702412331
model_core_stage_0,546,184547.702412331
model_core,547,184577.639354085
model_core_stage_0,547,184577.639354085
model_core,548,184607.576074378
model_core_stage_0,548,184607.576074378
model_core,549,184637.512578351
model_core_stage_0,549,184637.512578351
model_core,550,184667.448871024
model_core_stage_0,550,184667.448871024
model_core,551,184697.384957303
model_core_stage_0,551,184697.384957303
model_core,552,184727.320841976
model_core_stage_0,552,184727.320841976
model_core,553,184757.256529723
model_core_stage_0,553,184757.256529723
model_core,554,184787.192025116
model_core_stage_0,554,184787.192025116
model_core,555,184817.127332618
model_core_stage_0,555,184817.127332618
model_core,556,184847.062456590
model_core_stage_0,556,184847.062456590
model_core,557,184876.997401292
model_core_stage_0,557,184876.997401292
model_core,558,184906.932170885
model_core_stage_0,558,184906.932170885
model_core,559,184936.866769433
model_core_stage_0,559,184936.866769433
model_core,560,184966.801200906
model_core_stage_0,560,184966.801200906
model_core,561,184996.735469182
model_core_stage_0,561,184996.735469182
model_core,562,185026.669578048
model_core_stage_0,562,185026.669578048
model_core,563,185056.603531205
model_core_stage_0,563,185056.603531205
model_core,564,185086.537332267
model_core_stage_0,564,185086.537332267
model_core,565,185116.470984762
model_core_stage_0,565,185116.470984762
model_core,566,185146.404492141
model_core_stage_0,566,185146.404492141
model_core,567,185176.337857770
model_core_stage_0,567,185176.337857770
model_core,568,185206.271084940
model_core_stage_0,568,185206.271084940
model_core,569,185236.204176865
model_core_stage_0,569,185236.204176865
model_core,570,185266.137136683
model_core_stage_0,570,185266.137136683
model_core,571,185296.069967460
model_core_stage_0,571,185296.069967460
model_core,572,185326.002672192
model_core_stage_0,572,185326.002672192
model_core,573,185355.935253805
model_core_stage_0,573,185355.935253805
model_core,574,185385.867715155
model_core_stage_0,574,185385.867715155
model_core,575,185415.800059034
model_core_stage_0,575,185415.800059034
model_core,576,185445.732288168
model_core_stage_0,576,185445.732288168
model_core,577,185475.664405221
model_core_stage_0,577,185475.664405221
model_core,578,185505.596412794
model_core_stage_0,578,185505.596412794
model_core,579,185535.528313428
model_core_stage_0,579,185535.528313428
model_core,580,185565.460109605
model_core_stage_0,580,185565.460109605
model_core,581,185595.391803750
model_core_stage_0,581,185595.391803750
model_core,582,185625.323398230
model_core_stage_0,582,185625.323398230
model_core,583,185655.254895359
model_core_stage_0,583,185655.254895359
model_core,584,185685.186297397
model_core_stage_0,584,185685.186297397
model_core,585,185715.117606549
model_core_stage_0,585,185715.117606549
model_core,586,185745.048824973
model_core_stage_0,586,185745.048824973
model_core,587,185774.979954775
model_core_stage_0,587,185774.979954775
model_core,588,185804.910998010
model_core_stage_0,588,185804.910998010
model_core,589,185834.841956688
model_core_stage_0,589,185834.841956688
model_core,590,185864.772832772
model_core_stage_0,590,185864.772832772
model_core,591,185894.703628178
model_core_stage_0,591,185894.703628178
model_core,592,185924.634344780
model_core_stage_0,592,185924.634344780
model_core,593,185954.564984406
model_core_stage_0,593,185954.564984406
model_core,594,185984.495548842
model_core_stage_0,594,185984.495548842
model_core,595,186014.426039835
model_core_stage_0,595,186014.426039835
model_core,596,186044.356459088
model_core_stage_0,596,186044.356459088
model_core,597,186074.286808267
model_core_stage_0,597,186074.286808267
model_core,598,186104.217088998
model_core_stage_0,598,186104.217088998
model_core,599,186134.147302870
model_core_stage_0,599,186134.147302870
model_core,600,186164.077451434
model_core_stage_0,600,186164.077451434
model_core,601,186194.007536206
model_core_stage_0,601,186194.007536206
model_core,602,186223.937558668
model_core_stage_0,602,186223.937558668
model_core,603,186253.867520264
model_core_stage_0,603,186253.867520264
model_core,604,186283.797422408
model_core_stage_0,604,186283.797422408
model_core,605,186313.727266480
model_core_stage_0,605,186313.727266480
model_core,606,186343.657053827
model_core_stage_0,606,186343.657053827
model_core,607,186373.586785766
model_core_stage_0,607,186373.586785766
model_core,608,186403.516463584
model_core_stage_0,608,186403.516463584
model_core,609,186433.446088535
model_core_stage_0,609,186433.446088535
model_core,610,186463.375661848
model_core_stage_0,610,186463.375661848
model_core,611,186493.305184720
model_core_stage_0,611,186493.305184720
model_core,612,186523.234658323
model_core_stage_0,612,186523.234658323
model_core,613,186553.164083800
model_core_stage_0,613,186553.164083800
model_core,614,186583.093462268
model_core_stage_0,614,186583.093462268
model_core,615,186613.022794818
model_core_stage_0,615,186613.022794818
model_core,616,186642.952082516
model_core_stage_0,616,186642.952082516
model_core,617,186672.881326402
model_core_stage_0,617,186672.881326402
model_core,618,186702.810527495
model_core_stage_0,618,186702.810527495
model_core,619,186732.739686786
model_core_stage_0,619,186732.739686786
model_core,620,186762.668805246
model_core_stage_0,620,186762.668805246
model_core,621,186792.597883823
model_core_stage_0,621,186792.597883823
model_core,622,186822.526923443
model_core_stage_0,622,186822.526923443
model_core,623,186852.455925009
model_core_stage_0,623,186852.455925009
model_core,624,186882.384889405
model_core_stage_0,624,186882.384889405
model_core,625,186912.313817493
model_core_stage_0,625,186912.313817493
model_core,626,186942.242710117
model_core_stage_0,626,186942.242710117
model_core,627,186972.171568099
model_core_stage_0,627,186972.171568099
model_core,628,187002.100392244
model_core_stage_0,628,187002.100392244
model_core,629,187032.029183337
model_core_stage_0,629,187032.029183337
